Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
3390.5000000000,4,5350.1284179688,1144.6153564453,2985.7692871094,7810.2563476563,1049.6153564453,4533.5898437500,1092.8205566406,1663.4615478516,3720.2563476563,5042.9487304688,651.4102783203,5875.0000000000,3661.7949218750,5168.3334960938,5844.1025390625,337.5640869141,,,
3390.5078125000,4,4486.7949218750,3986.2819824219,1127.4359130859,1108.4615478516,4050.3845214844,5198.4614257813,1928.4615478516,8190.6411132813,5273.0771484375,1203.9743652344,3962.1794433594,6537.8203125000,4580.8974609375,7492.1796875000,6533.7177734375,7747.9487304688,,,
3390.5156250000,4,4031.0256347656,5317.9487304688,3582.8205566406,6856.5385742188,6423.3334960938,7907.3076171875,1856.1538085938,6125.6411132813,6842.6923828125,8082.0512695313,6245.3847656250,6402.6923828125,4908.4614257813,6381.7949218750,3797.8205566406,4136.0258789063,,,
3390.5234375000,4,547.3076782227,5035.2563476563,3017.3076171875,1384.6153564453,2012.3077392578,108.7179412842,6440.3847656250,5782.8203125000,9.4871702194,3828.8461914063,2735.0000000000,3277.5642089844,5526.7949218750,4022.6923828125,2727.0512695313,3293.4614257813,,,
3390.5312500000,4,1916.7949218750,3005.3845214844,8268.4619140625,4640.2563476563,2017.6922607422,6194.3588867188,5203.5898437500,4337.5639648438,207.8205108643,3654.6154785156,7101.2822265625,4558.7177734375,2534.1025390625,5768.8461914063,5387.5639648438,3928.4614257813,,,
3390.5390625000,4,2418.7180175781,6281.0258789063,5483.7177734375,6401.1538085938,997.9487304688,3282.1794433594,1913.0769042969,7698.4614257813,3105.3845214844,6982.8203125000,2339.7436523438,5100.2563476563,603.0769042969,3432.9487304688,139.9999847412,2395.2563476563,,,
3390.5468750000,4,2104.3588867188,4681.9228515625,6917.6923828125,4679.8715820313,4611.7949218750,3771.9230957031,2508.2050781250,729.4871826172,1245.5128173828,7843.5898437500,2533.8461914063,6126.9228515625,8047.9487304688,3538.9743652344,8353.9746093750,5069.8715820313,,,
3390.5546875000,4,3712.3076171875,4322.8203125000,426.1538391113,3585.5129394531,634.6153564453,5861.5385742188,5172.1796875000,5404.6152343750,2180.7692871094,6174.3588867188,860.3845825195,2865.6411132813,7747.1796875000,7605.3847656250,7436.7949218750,1635.3846435547,,,
3390.5625000000,4,3664.1025390625,5549.1025390625,8130.1284179688,7654.8715820313,8210.8974609375,3163.0769042969,4007.5642089844,1477.8205566406,7287.9487304688,7718.8461914063,3968.4614257813,5761.0258789063,2828.8461914063,2606.1538085938,4847.0512695313,5962.1796875000,,,
3390.5703125000,4,489.7435913086,67.4358901978,6817.9487304688,2551.2819824219,4278.7177734375,4296.6665039063,5679.8715820313,102.9487075806,7079.6152343750,2745.3845214844,7970.0000000000,320.2564086914,5408.3334960938,3280.7692871094,1700.3846435547,8267.0517578125,,,
3390.5781250000,4,5302.0512695313,757.6923217773,6657.3076171875,2055.3845214844,127.4358901978,3131.4101562500,2915.2563476563,1795.7691650391,8250.2568359375,2494.8718261719,4207.0512695313,4951.2822265625,7283.0771484375,7047.6923828125,4718.5898437500,2753.7180175781,,,
3390.5859375000,4,6297.1796875000,7602.5639648438,2124.4870605469,2957.3076171875,901.7948608398,5257.0512695313,2186.9230957031,4147.1796875000,7442.1796875000,1810.0000000000,578.7179565430,5114.3588867188,2518.7180175781,1092.8205566406,81.1538391113,3930.7692871094,,,
3390.5937500000,4,3121.9230957031,1611.5384521484,1745.8974609375,1367.5640869141,8245.0000000000,6244.8715820313,6964.7436523438,3140.6411132813,7290.1284179688,7054.3588867188,4647.9487304688,2300.2563476563,1195.6409912109,2401.7949218750,2960.5129394531,2413.9743652344,,,
3390.6015625000,4,3325.8974609375,1602.4359130859,3283.2050781250,2531.4101562500,7750.2563476563,4579.2309570313,3069.4870605469,6202.0512695313,5397.4360351563,1911.4102783203,8233.5898437500,624.4871826172,4679.6152343750,3514.7436523438,4138.2050781250,3547.5642089844,,,
3390.6093750000,4,3525.0000000000,7108.4614257813,5691.2822265625,7864.7436523438,1867.6922607422,4219.6152343750,5364.7436523438,1739.7435302734,6990.3847656250,1616.0256347656,8268.3330078125,5745.0000000000,719.7435913086,8090.8974609375,2150.1281738281,4825.1284179688,,,
3390.6171875000,4,7960.1284179688,4328.3334960938,1819.8718261719,1759.4871826172,8107.8203125000,4613.4614257813,8313.7177734375,4316.0258789063,4822.4360351563,7786.9228515625,2211.7949218750,3617.9487304688,6959.6152343750,7631.9228515625,7648.8461914063,3908.5898437500,,,
3390.6250000000,4,6784.7436523438,2670.1281738281,6852.0512695313,5582.0512695313,2883.2050781250,4513.4614257813,3171.0256347656,8155.8974609375,4311.5385742188,1502.3077392578,3020.2563476563,5945.7690429688,2931.6667480469,2503.9743652344,3816.2819824219,1651.7949218750,,,
3390.6328125000,4,7392.0512695313,2424.3588867188,917.5640869141,5570.7690429688,2332.0512695313,392.1794738770,2278.7180175781,5532.4360351563,2629.8718261719,6520.3847656250,8026.0258789063,2457.9487304688,2526.6667480469,8072.0512695313,2601.2819824219,4002.1794433594,,,
3390.6406250000,4,6669.3588867188,5013.5898437500,839.1025390625,362.6922912598,5114.6152343750,6995.1284179688,3179.4870605469,7926.4101562500,6991.4101562500,6121.5385742188,1002.1795043945,5300.0000000000,1505.0000000000,2976.1538085938,488.8461608887,7229.1025390625,,,
3390.6484375000,4,7915.2563476563,7140.6411132813,2012.9487304688,509.4871826172,7838.9746093750,5049.3588867188,7798.2050781250,7834.1025390625,7482.9487304688,7657.6923828125,5153.7177734375,3219.4870605469,5471.7949218750,5761.9228515625,6327.5639648438,1261.4102783203,,,
3390.6562500000,4,3428.8461914063,2652.4357910156,3401.0256347656,3252.0512695313,7052.8203125000,3643.2050781250,7314.4873046875,3216.4101562500,4687.9487304688,426.5384521484,7359.7436523438,988.0769042969,5737.6923828125,854.8717651367,1905.3846435547,492.3076782227,,,
3390.6640625000,4,914.7435913086,1995.8974609375,6550.2563476563,6376.2822265625,920.2564086914,7449.8715820313,4929.6152343750,3405.3845214844,7768.2050781250,3519.4870605469,1086.4102783203,6693.7177734375,5725.8974609375,6219.2309570313,5279.7436523438,5674.7436523438,,,
3390.6718750000,4,2685.8974609375,4038.9743652344,5431.4101562500,1236.0256347656,5043.0771484375,2525.6411132813,6155.2563476563,359.4871826172,1261.2821044922,3529.4870605469,88.9743499756,1766.1538085938,1529.7435302734,1607.0512695313,5809.4873046875,7161.4101562500,,,
3390.6796875000,4,650.6409912109,4142.5639648438,322.9486999512,5626.6665039063,1887.6922607422,4898.7177734375,2728.9743652344,2722.1794433594,298.2051086426,2772.5642089844,5232.6923828125,1434.1025390625,7653.7177734375,2070.2563476563,5522.3076171875,7197.3076171875,,,
3390.6875000000,4,2096.7949218750,3689.7436523438,1910.7691650391,6806.0258789063,566.6666870117,6085.3847656250,2728.4614257813,840.7692260742,6242.3076171875,5185.2563476563,6292.5639648438,2033.4615478516,101.0256347656,1377.6922607422,7233.0771484375,5254.4873046875,,,
3390.6953125000,4,1900.7691650391,6235.8974609375,484.3589782715,7657.4360351563,3639.6154785156,4372.3076171875,6415.6411132813,4464.6152343750,1748.9743652344,6175.6411132813,2968.2050781250,3735.7692871094,7266.0258789063,5992.0512695313,1475.7691650391,1966.0256347656,,,
3390.7031250000,4,4498.9741210938,7220.2563476563,2835.3845214844,224.8717803955,6838.4614257813,1325.5128173828,462.4358825684,8121.0258789063,4.3589653969,3066.2819824219,3976.1538085938,3624.4870605469,6459.4873046875,1347.1794433594,8398.7177734375,766.2820434570,,,
3390.7109375000,4,1434.1025390625,1876.1538085938,4315.8974609375,6822.3076171875,715.2564086914,1727.4359130859,7523.7177734375,5917.3076171875,6841.1538085938,813.8461303711,3843.5898437500,3361.0256347656,7763.0771484375,554.2307739258,3305.2563476563,3686.0256347656,,,
3390.7187500000,4,7123.5898437500,8161.2822265625,532.3076782227,2622.3076171875,1130.6409912109,4251.6665039063,3335.2563476563,296.9230651855,5115.6411132813,2141.6667480469,3031.5385742188,1310.2563476563,8263.4619140625,6363.4614257813,1115.1281738281,411.4102478027,,,
3390.7265625000,4,3989.4870605469,5133.4614257813,5811.9228515625,8001.0258789063,3940.7692871094,5111.7949218750,4586.6665039063,67.8205032349,1406.6666259766,3962.6923828125,5842.3076171875,7746.9228515625,8184.8715820313,7313.5898437500,6348.8461914063,6279.3588867188,,,
3390.7343750000,4,3469.1025390625,230.1281890869,8301.6669921875,1309.1025390625,2648.2050781250,1359.4871826172,7478.2050781250,6307.8203125000,5291.4101562500,3892.0512695313,4530.7690429688,3597.9487304688,6625.6411132813,407.1794738770,5375.7690429688,1801.6666259766,,,
3390.7421875000,4,2352.9487304688,7348.5898437500,7936.6665039063,3961.5385742188,7679.4873046875,6795.3847656250,6560.8974609375,2453.8461914063,4032.1794433594,5730.6411132813,2653.8461914063,8089.6152343750,6346.9228515625,7887.6923828125,6648.9741210938,372.0512695313,,,
3390.7500000000,4,1816.9230957031,8112.8203125000,7687.8203125000,5307.4360351563,6345.5126953125,3421.7949218750,827.9487304688,6142.5639648438,6187.0512695313,7432.5639648438,6825.6411132813,3829.6154785156,1200.7691650391,4081.9230957031,1173.3333740234,2293.0769042969,,,
3390.7578125000,4,3602.6923828125,3730.5129394531,7598.4614257813,5941.5385742188,5596.0258789063,5508.3334960938,4420.5126953125,6132.9487304688,6122.3076171875,5361.9228515625,283.2051086426,1587.6922607422,5145.1284179688,3429.4870605469,8327.1796875000,1539.3590087891,,,
3390.7656250000,4,2862.3076171875,4531.0258789063,2522.6923828125,6486.2822265625,5351.1538085938,6723.2050781250,1019.3589477539,3556.5385742188,8201.5380859375,5594.1025390625,4904.2309570313,7442.9487304688,2795.5129394531,1128.5897216797,2751.9230957031,6930.6411132813,,,
3390.7734375000,4,2158.8461914063,4876.7949218750,3804.3588867188,3294.7436523438,2337.8205566406,5330.2563476563,7732.5639648438,3759.4870605469,4916.2822265625,4957.9487304688,4585.2563476563,1602.8205566406,2607.5642089844,4806.0258789063,7683.7177734375,243.7179412842,,,
3390.7812500000,4,589.2307739258,8158.2050781250,2687.9487304688,440.5128173828,2658.3332519531,2586.9230957031,6541.1538085938,3931.1538085938,2631.9230957031,4241.0258789063,5508.2050781250,1217.0512695313,2621.0256347656,4666.5385742188,659.1025390625,8363.3330078125,,,
3390.7890625000,4,1747.4359130859,2170.6411132813,1708.3333740234,3641.0256347656,1249.3590087891,4618.5898437500,7051.1538085938,8052.6923828125,5634.1025390625,1783.0769042969,7320.6411132813,2325.2563476563,4274.2309570313,5381.4101562500,7828.4614257813,2804.7436523438,,,
3390.7968750000,4,706.5384521484,4744.4873046875,6393.9741210938,419.2307739258,508.3333129883,7707.9487304688,1553.0769042969,7805.0000000000,5589.6152343750,4982.0512695313,1845.2563476563,4049.3588867188,3914.4870605469,583.7179565430,7079.3588867188,4061.5385742188,,,
3390.8046875000,4,6894.4873046875,3170.6411132813,541.1538085938,5514.7436523438,5041.4101562500,2096.7949218750,6423.3334960938,6379.8715820313,1973.3333740234,3642.0512695313,7208.8461914063,2116.4101562500,848.0769042969,4101.0258789063,4490.2563476563,5677.6923828125,,,
3390.8125000000,4,3955.0000000000,3769.2307128906,4455.6411132813,7717.3076171875,3684.7436523438,2426.7949218750,995.1281738281,4654.8715820313,6367.8203125000,3756.5385742188,7783.8461914063,6858.8461914063,8230.3847656250,5696.0258789063,4365.3847656250,5709.2309570313,,,
3390.8203125000,4,3971.1538085938,6144.3588867188,7252.9487304688,4607.0512695313,4456.0258789063,6322.9487304688,2228.2050781250,300.3846130371,5591.7949218750,2188.5898437500,3178.4614257813,7326.7949218750,6403.5898437500,1260.2563476563,1986.2821044922,7356.2822265625,,,
3390.8281250000,4,4221.0258789063,5633.9741210938,1185.5128173828,6373.9741210938,1047.8205566406,3998.8461914063,4924.7436523438,4361.5385742188,7307.5639648438,2173.7180175781,8050.1284179688,2427.1794433594,6818.4614257813,5910.0000000000,7939.8715820313,4526.4101562500,,,
3390.8359375000,4,4762.0512695313,8120.2563476563,926.7948608398,6921.9228515625,1037.1794433594,2975.3845214844,4929.2309570313,7795.2563476563,2089.6154785156,7649.2309570313,6042.5639648438,6203.4614257813,4203.7177734375,4015.5129394531,5991.2822265625,4029.3588867188,,,
3390.8437500000,4,5016.2822265625,6532.0512695313,4120.1284179688,493.9743652344,5418.3334960938,5046.5385742188,0.7692217827,6970.0000000000,2368.7180175781,7013.8461914063,7130.7690429688,72.8205032349,4878.9741210938,4764.6152343750,7402.9487304688,840.2564086914,,,
3390.8515625000,4,5398.0771484375,1129.7435302734,2466.7949218750,2543.7180175781,6140.1284179688,1270.2563476563,4849.2309570313,2188.8461914063,5836.6665039063,6772.1796875000,6324.4873046875,6038.5898437500,1286.0256347656,6640.7690429688,4079.1025390625,4495.0000000000,,,
3390.8593750000,4,8157.0512695313,1652.3077392578,7296.6665039063,5592.9487304688,2932.0512695313,5347.5639648438,8153.0771484375,7867.5639648438,2923.8461914063,4727.6923828125,6109.4873046875,1522.3077392578,4639.8715820313,7475.5126953125,7206.4101562500,2034.7435302734,,,
3390.8671875000,4,1931.9230957031,5011.4101562500,4555.5126953125,4053.0769042969,761.6666870117,2143.7180175781,2643.2050781250,516.2820434570,4912.0512695313,6952.1796875000,6240.1284179688,8068.7177734375,1834.8718261719,4962.9487304688,4412.9487304688,2656.6667480469,,,
3390.8750000000,4,3015.2563476563,6465.0000000000,6458.5898437500,2872.3076171875,2113.4614257813,3263.9743652344,328.3333129883,345.5128173828,399.4871826172,8273.9746093750,2761.0256347656,2290.2563476563,5141.5385742188,1934.8718261719,6745.0000000000,2957.8205566406,,,
3390.8828125000,4,2855.1281738281,6809.1025390625,3287.9487304688,4605.1284179688,6096.1538085938,622.5640869141,4990.3847656250,2393.2050781250,8022.1796875000,4023.7180175781,2243.0769042969,7273.8461914063,6854.6152343750,870.6409912109,6088.9741210938,4003.8461914063,,,
3390.8906250000,4,5215.7690429688,202.0512695313,4104.8715820313,6587.3076171875,3537.6923828125,5468.2050781250,2517.8205566406,3384.3588867188,7440.1284179688,4800.5126953125,622.3076782227,212.3076782227,2267.8205566406,1827.4359130859,7108.5898437500,6465.0000000000,,,
3390.8984375000,4,286.4102478027,6284.1025390625,4214.6152343750,1759.2307128906,3881.0256347656,7788.4614257813,7063.5898437500,4521.7949218750,1939.6153564453,5505.3847656250,5561.5385742188,4337.8203125000,8097.1796875000,3705.8974609375,8327.6923828125,8387.4355468750,,,
3390.9062500000,4,1128.3333740234,3425.5129394531,2119.3588867188,2138.7180175781,2434.6154785156,8363.8457031250,7899.2309570313,1537.3077392578,3268.3332519531,2028.0769042969,7885.2563476563,7746.7949218750,4431.9228515625,6059.2309570313,661.4102783203,4783.9741210938,,,
3390.9140625000,4,7753.7177734375,2346.5385742188,4140.2563476563,3348.0769042969,2209.2307128906,8128.3334960938,4985.1284179688,320.5128173828,1132.9487304688,7973.4614257813,8247.9482421875,201.4102478027,5684.3588867188,2513.3332519531,4413.3334960938,8304.2304687500,,,
3390.9218750000,4,7385.8974609375,7478.5898437500,8189.4873046875,319.1025695801,1556.5384521484,239.4871673584,7419.8715820313,8249.7431640625,5818.2050781250,1428.5897216797,1074.4871826172,8204.8720703125,1198.5897216797,3363.5898437500,6042.1796875000,7797.4360351563,,,
3390.9296875000,4,7280.7690429688,3727.3076171875,2539.2307128906,5863.0771484375,8002.9487304688,7976.4101562500,5935.3847656250,1400.7691650391,3418.5898437500,360.3846130371,4845.3847656250,5440.1284179688,6288.3334960938,1297.8205566406,1729.2307128906,7860.1284179688,,,
3390.9375000000,4,7130.5126953125,2405.3845214844,3961.4101562500,423.0769042969,6465.6411132813,5986.6665039063,3128.8461914063,5830.3847656250,283.9743652344,7467.0512695313,2309.2307128906,4939.6152343750,1736.9230957031,2796.0256347656,6150.1284179688,148.5897369385,,,
3390.9453125000,4,6664.1025390625,1550.0000000000,7717.9487304688,5006.2822265625,1141.2821044922,2740.2563476563,195.5128173828,4556.4101562500,1522.3077392578,5653.0771484375,7178.8461914063,1921.6666259766,4275.7690429688,3520.2563476563,5869.7436523438,8129.6152343750,,,
3390.9531250000,4,1506.1538085938,1014.3589477539,3429.1025390625,5.2564010620,3076.0256347656,3027.8205566406,919.7435913086,290.3846130371,6889.8715820313,2434.8718261719,3127.8205566406,788.4615478516,7737.3076171875,4941.5385742188,4660.1284179688,1189.7435302734,,,
3390.9609375000,4,2187.3076171875,1295.3846435547,2943.3332519531,1488.0769042969,907.6923217773,4905.0000000000,8392.8203125000,7862.0512695313,1804.8718261719,4548.7177734375,3927.3076171875,7255.6411132813,6006.9228515625,6096.5385742188,6017.8203125000,5427.3076171875,,,
3390.9687500000,4,4750.3847656250,4586.4101562500,1087.9487304688,327.1794738770,4900.6411132813,3363.7180175781,4261.9228515625,6593.4614257813,4933.0771484375,7954.2309570313,6206.6665039063,2187.0512695313,6078.0771484375,8002.3076171875,440.2564086914,3941.1538085938,,,
3390.9765625000,4,4565.2563476563,6348.3334960938,3295.6411132813,6174.4873046875,4013.9743652344,7877.9487304688,4592.3076171875,4087.1794433594,6408.3334960938,7258.3334960938,8122.9487304688,3293.5898437500,339.3589782715,2978.4614257813,293.5897216797,2176.9230957031,,,
3390.9843750000,4,1082.0512695313,4853.8461914063,410.0000000000,1913.4615478516,7800.6411132813,2073.5898437500,6096.6665039063,6810.7690429688,3280.0000000000,1223.7178955078,1205.8974609375,3852.6923828125,802.5640869141,7351.2822265625,5084.2309570313,2917.1794433594,,,
3390.9921875000,4,1067.3077392578,3283.7180175781,7599.7436523438,706.7948608398,2765.1281738281,5854.8715820313,5710.2563476563,786.5384521484,1838.5897216797,6809.8715820313,2998.2050781250,3975.2563476563,4267.6923828125,5248.9741210938,4162.9487304688,4021.1538085938,,,
